Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-06-20 00:00:00-04:00,9.64583536005755,9.846790263392082,9.605644226074219,9.605644226074219,11000,0.0,0.0
2001-06-21 00:00:00-04:00,9.84679308124617,10.248703002929688,9.84679308124617,10.248703002929688,39300,0.0,0.0
2001-06-22 00:00:00-04:00,10.248699706067148,10.308986021609948,10.248699706067148,10.288890838623047,33800,0.0,0.0
2001-06-25 00:00:00-04:00,10.409464862742716,10.65061092376709,10.409464862742716,10.65061092376709,9100,0.0,0.0
2001-06-26 00:00:00-04:00,10.650610283038992,10.650610283038992,10.509941692022046,10.630515098571777,109800,0.0,0.0
2001-06-27 00:00:00-04:00,10.630513402767985,10.690799713134766,10.626494213199262,10.690799713134766,185300,0.0,0.0
2001-06-28 00:00:00-04:00,10.77118355345235,11.052520751953123,10.77118355345235,11.052520751953125,66000,0.0,0.0
2001-06-29 00:00:00-04:00,11.072615459892404,11.29366632534402,11.072615459892404,11.253475189208984,71300,0.0,0.0
2001-07-02 00:00:00-04:00,11.253475189208984,11.414238967166966,11.253475189208984,11.253475189208984,69700,0.0,0.0
2001-07-03 00:00:00-04:00,11.257499780558282,11.317786130393694,11.257499780558282,11.273575782775879,56200,0.0,0.0
2001-07-05 00:00:00-04:00,11.273574516706965,11.273574516706965,11.229364940636595,11.233384132385254,61900,0.0,0.0
2001-07-06 00:00:00-04:00,11.23337911592595,12.057293891906738,10.811373369759956,12.057293891906738,3337400,0.0,0.0
2001-07-09 00:00:00-04:00,12.057294878395842,12.579777349826797,11.976912605907005,12.021122932434082,1674700,0.0,0.0
2001-07-10 00:00:00-04:00,12.021122071988486,12.061313205356111,11.47452449798584,11.47452449798584,1210400,0.0,0.0
2001-07-11 00:00:00-04:00,11.43433349052372,11.659402751556627,11.4061991621353,11.454428672790527,2426400,0.0,0.0
2001-07-12 00:00:00-04:00,11.458449135213291,12.137676950103492,11.458449135213291,11.836244583129883,1294600,0.0,0.0
2001-07-13 00:00:00-04:00,11.796054575760756,12.065334213341854,11.651366780468756,11.655385971069336,709500,0.0,0.0
2001-07-16 00:00:00-04:00,11.655386219853941,11.90055148564684,11.462469666401613,11.554908752441406,593900,0.0,0.0
2001-07-17 00:00:00-04:00,11.554908918463068,11.956818793887871,11.538832155486597,11.892513275146484,837100,0.0,0.0
