Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-11-20 00:00:00-05:00,0.0,0.25047087159071185,0.24591714143753052,0.24591714143753052,5373000,0.0,0.0
1985-11-21 00:00:00-05:00,0.0,0.24136330681969437,0.23225520551204681,0.23225520551204681,6557400,0.0,0.0
1985-11-22 00:00:00-05:00,0.0,0.24136340988798896,0.23680901527404785,0.23680901527404785,415800,0.0,0.0
1985-11-25 00:00:00-05:00,0.0,0.23680891415059524,0.23225520551204681,0.23225520551204681,626400,0.0,0.0
1985-11-26 00:00:00-05:00,0.0,0.23680891415059524,0.23225520551204681,0.23225520551204681,505800,0.0,0.0
1985-11-27 00:00:00-05:00,0.0,0.23680891415059524,0.23225520551204681,0.23225520551204681,295200,0.0,0.0
1985-11-29 00:00:00-05:00,0.0,0.23680891415059524,0.23225520551204681,0.23225520551204681,338400,0.0,0.0
1985-12-02 00:00:00-05:00,0.0,0.23225527753000416,0.22314715385437012,0.22314715385437012,219600,0.0,0.0
1985-12-03 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,813600,0.0,0.0
1985-12-04 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,248400,0.0,0.0
1985-12-05 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,237600,0.0,0.0
1985-12-06 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,304200,0.0,0.0
1985-12-09 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,561600,0.0,0.0
1985-12-10 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,183600,0.0,0.0
1985-12-11 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,491400,0.0,0.0
1985-12-12 00:00:00-05:00,0.0,0.2368089469773041,0.22770084440708163,0.2277008444070816,289800,0.0,0.0
1985-12-13 00:00:00-05:00,0.0,0.24136330681969437,0.23225520551204681,0.23225520551204681,687600,0.0,0.0
1985-12-16 00:00:00-05:00,0.0,0.24136330681969437,0.23225520551204681,0.23225520551204681,394200,0.0,0.0
1985-12-17 00:00:00-05:00,0.0,0.24136330681969437,0.23225520551204681,0.23225520551204681,64800,0.0,0.0
1985-12-18 00:00:00-05:00,0.0,0.2368089469773041,0.22770084440708163,0.2277008444070816,390600,0.0,0.0
1985-12-19 00:00:00-05:00,0.0,0.23225523770751563,0.22770084440708163,0.2277008444070816,149400,0.0,0.0
1985-12-20 00:00:00-05:00,0.0,0.23225523770751563,0.22770084440708163,0.2277008444070816,441000,0.0,0.0
1985-12-23 00:00:00-05:00,0.0,0.23225527753000416,0.22314715385437012,0.22314715385437012,181800,0.0,0.0
1985-12-24 00:00:00-05:00,0.0,0.23225527753000416,0.22314715385437012,0.22314715385437012,63000,0.0,0.0
1985-12-26 00:00:00-05:00,0.0,0.23225527753000416,0.22314715385437012,0.22314715385437012,32400,0.0,0.0
1985-12-27 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,86400,0.0,0.0
1985-12-30 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,41400,0.0,0.0
1985-12-31 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,226800,0.0,0.0
1986-01-02 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,63000,0.0,0.0
1986-01-03 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,41400,0.0,0.0
1986-01-06 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,41400,0.0,0.0
1986-01-07 00:00:00-05:00,0.0,0.22770088344867379,0.22314715385437012,0.22314715385437012,72000,0.0,0.0
